Velouté de mâche;https://www.marmiton.org/recettes/recette_veloute-de-mache_22289.aspx
Velouté d'asperges vertes;https://www.marmiton.org/recettes/recette_veloute-d-asperges-vertes_341866.aspx
Toasts au foie gras et pain d'épices;https://www.marmiton.org/recettes/recette_toasts-au-foie-gras-et-pain-d-epices_22872.aspx
Feuilletés à la knacki;https://www.marmiton.org/recettes/recette_feuilletes-a-la-knacki_80766.aspx
Velouté de tomate rapide;https://www.marmiton.org/recettes/recette_veloute-de-tomate-rapide_168991.aspx
Velouté de pommes de terre;https://www.marmiton.org/recettes/recette_veloute-de-pommes-de-terre_29888.aspx
Soupe de champignons de Paris;https://www.marmiton.org/recettes/recette_soupe-de-champignons-de-paris_83861.aspx
Pâté de lapin familial;https://www.marmiton.org/recettes/recette_pate-de-lapin-familial_16215.aspx
Foie gras au Thermomix;https://www.marmiton.org/recettes/recette_foie-gras-au-thermomix_374894.aspx
Tourte aux poireaux;https://www.marmiton.org/recettes/recette_tourte-aux-poireaux_68959.aspx
Terrine de légumes (carotte, courgette, brocoli);https://www.marmiton.org/recettes/recette_terrine-de-legumes-carotte-courgette-brocoli_38155.aspx
Soupe à l'oseille;https://www.marmiton.org/recettes/recette_soupe-a-l-oseille_37458.aspx
Roulés feuilletés apéritifs;https://www.marmiton.org/recettes/recette_roules-feuilletes-aperitifs_58760.aspx
Oeufs cocotte au chèvre et aux lardons;https://www.marmiton.org/recettes/recette_oeufs-cocotte-au-chevre-et-aux-lardons_172746.aspx
Tartare de thon rouge;https://www.marmiton.org/recettes/recette_tartare-de-thon-rouge_39279.aspx
Tourte saumon épinards;https://www.marmiton.org/recettes/recette_tourte-saumon-epinards_22604.aspx
Oeufs cocotte au jambon, au micro-ondes;https://www.marmiton.org/recettes/recette_oeufs-cocotte-au-micro-onde_220524.aspx
Velouté de potiron au Thermomix;https://www.marmiton.org/recettes/recette_veloute-de-potiron-au-thermomix_382919.aspx
Flan aux aubergines;https://www.marmiton.org/recettes/recette_flan-aux-aubergines_29241.aspx
Petite soupe de carottes au lait de coco;https://www.marmiton.org/recettes/recette_petite-soupe-de-carottes-au-lait-de-coco_26236.aspx
Scotch eggs par Laurent Mariotte;https://www.marmiton.org/recettes/recette_scotch-eggs-par-laurent-mariotte_530120.aspx
Verrine express betteraves Boursin;https://www.marmiton.org/recettes/recette_verrine-express-betteraves-boursin_232752.aspx
Soupe réconfortante aux légumes d'hiver;https://www.marmiton.org/recettes/recette_soupe-reconfortante-aux-legumes-d-hiver_232743.aspx
Rouleaux de printemps et sauce;https://www.marmiton.org/recettes/recette_rouleaux-de-printemps-et-sauce_336518.aspx
Saucisson de Lyon brioché;https://www.marmiton.org/recettes/recette_saucisse-de-lyon-brioche_225450.aspx
Terrine de lapin;https://www.marmiton.org/recettes/recette_terrine-de-lapin_17989.aspx
Bricks tunisienne;https://www.marmiton.org/recettes/recette_bricks-tunisienne_44115.aspx
Soupe poireaux, pommes de terre et céleri branche;https://www.marmiton.org/recettes/recette_soupe-poireaux-pommes-de-terre-et-celeri-branche_220164.aspx
Velouté de fenouil;https://www.marmiton.org/recettes/recette_veloute-de-fenouil_95128.aspx
Feuilletés au pesto;https://www.marmiton.org/recettes/recette_feuillete-au-pesto_225380.aspx
Carottes rapées aux pommes sauce citron;https://www.marmiton.org/recettes/recette_carottes-rapees-aux-pommes-sauce-citron_17956.aspx
Terrine de canard noisettes et pistaches de Brigitte;https://www.marmiton.org/recettes/recette_terrine-de-canard-noisettes-et-pistaches-de-brigitte_33172.aspx
Bouillon de légumes au boeuf;https://www.marmiton.org/recettes/recette_bouillon-de-legumes-au-boeuf_26369.aspx
Soupe à la tomate;https://www.marmiton.org/recettes/recette_soupe-a-la-tomate_20417.aspx
Pâté de viande au micro-onde;https://www.marmiton.org/recettes/recette_pate-de-viande-au-micro-onde_42003.aspx
Terrine de poisson au basilic au Thermomix;https://www.marmiton.org/recettes/recette_terrine-de-poisson-au-basilic-au-thermomix_382936.aspx
Brick à l'oeuf;https://www.marmiton.org/recettes/recette_brick-a-l-oeuf_30414.aspx
Soupe courge Butternut, carotte, pomme de terre;https://www.marmiton.org/recettes/recette_soupe-courge-butternut-carotte-pomme-de-terre_164727.aspx
Terrine de saumon rapide;https://www.marmiton.org/recettes/recette_terrine-de-saumon-rapide_14349.aspx
Pâté de viande facile;https://www.marmiton.org/recettes/recette_pate-de-viande-facile_56602.aspx
Soupe de céleri rave;https://www.marmiton.org/recettes/recette_soupe-de-celeri-rave_37333.aspx
Soupe rustique aux châtaignes;https://www.marmiton.org/recettes/recette_soupe-rustique-aux-chataignes_32114.aspx
Velouté de choux de Bruxelles;https://www.marmiton.org/recettes/recette_veloute-de-choux-de-bruxelles_232485.aspx
Soupe de navets ronds et pommes de terre;https://www.marmiton.org/recettes/recette_soupe-de-navets-ronds-et-pommes-de-terre_54810.aspx
